id_municipio,municipio,sigla_uf,regiao,populacao,area_km2,pib_mil_reais,vab_agropecuaria,vab_industria,vab_servicos,vab_adm_publica
3133105,Itanhandu,MG,Sudeste,15511,143.363,470089,175470,35448,153182,77926
3133204,Itanhomi,MG,Sudeste,12259,488.843,151256,17312,9877,57759,59887
3133303,Itaobim,MG,Sudeste,20997,679.024,308690,8641,15745,154033,102689
3133402,Itapagipe,MG,Sudeste,15511,1802.438,514170,158473,85925,142755,79549
3133501,Itapecerica,MG,Sudeste,21760,1040.519,628985,90091,168658,209719,100950
3133600,Itapeva,MG,Sudeste,9976,177.347,849148,11335,38582,551967,54358
3133709,Itatiaiuçu,MG,Sudeste,11354,295.145,6934362,34264,5451782,1247245,79177
3133758,Itaú de Minas,MG,Sudeste,16286,153.421,724062,26986,349621,172414,87702
3133808,Itaúna,MG,Sudeste,94455,495.769,5082302,43731,2165845,1536308,461407
3133907,Itaverava,MG,Sudeste,5321,284.22,71363,11330,6040,20429,30218
3134004,Itinga,MG,Sudeste,15053,1649.622,148251,14207,18520,39953,66791
3134103,Itueta,MG,Sudeste,6074,452.676,122238,27189,5185,42123,34945
3134202,Ituiutaba,MG,Sudeste,105818,2598.046,3797167,400382,762865,1644495,508478
3134301,Itumirim,MG,Sudeste,5978,234.802,91596,30313,3633,23419,31408
3134400,Iturama,MG,Sudeste,40101,1404.663,2016962,163573,791646,660405,206578
3134509,Itutinga,MG,Sudeste,3749,372.018,172518,55593,53472,33973,23249
3134608,Jaboticatubas,MG,Sudeste,20683,1114.972,297804,19439,16555,144648,96883
3134707,Jacinto,MG,Sudeste,12320,1393.609,131534,17446,6488,43001,59966
3134806,Jacuí,MG,Sudeste,7695,409.229,150928,52168,6092,46892,38515
3134905,Jacutinga,MG,Sudeste,26538,347.667,1143674,45068,340740,394493,138443
3135001,Jaguaraçu,MG,Sudeste,3151,163.76,109803,2990,33390,39728,20524
3135050,Jaíba,MG,Sudeste,39850,2635.467,849078,208983,147075,230800,188395
3135076,Jampruca,MG,Sudeste,5453,517.095,82526,30172,5191,16637,28119
3135100,Janaúba,MG,Sudeste,72374,2181.319,1603605,60175,316302,690152,352483
3135209,Januária,MG,Sudeste,67958,6661.588,824553,54588,36250,376166,295473
3135308,Japaraíba,MG,Sudeste,4418,172.141,101345,36439,5127,28490,26214
3135357,Japonvar,MG,Sudeste,7991,375.181,77418,5883,3167,24515,40265
3135407,Jeceaba,MG,Sudeste,4795,236.25,1952716,10477,1315048,293404,60195
3135456,Jenipapo de Minas,MG,Sudeste,7781,284.453,79486,13510,1562,21599,37184
3135506,Jequeri,MG,Sudeste,12246,547.897,193976,56906,8921,57211,61225
3135605,Jequitaí,MG,Sudeste,7407,1268.443,130436,33022,14026,35480,37888
3135704,Jequitibá,MG,Sudeste,5203,445.03,126108,45431,7611,36970,29270
3135803,Jequitinhonha,MG,Sudeste,25555,3514.216,274885,26488,12045,105138,116907
3135902,Jesuânia,MG,Sudeste,4774,153.852,104192,44001,2826,26499,26588
3136009,Joaíma,MG,Sudeste,15476,1664.19,162645,23803,6680,49477,76020
3136108,Joanésia,MG,Sudeste,4382,233.292,110201,6736,57648,16895,27080
3136207,João Monlevade,MG,Sudeste,80903,99.158,4852510,3795,2435702,1443267,408266
3136306,João Pinheiro,MG,Sudeste,47990,10727.097,2156345,594332,429356,675479,245101
3136405,Joaquim Felício,MG,Sudeste,4757,790.935,72279,14783,5232,17598,29509
3136504,Jordânia,MG,Sudeste,10872,546.705,107127,15304,3269,32439,52124
3136520,José Gonçalves de Minas,MG,Sudeste,4474,381.332,51739,10672,1599,12436,25507
3136553,José Raydan,MG,Sudeste,5104,180.822,72330,10209,8210,20287,28731
3136579,Josenópolis,MG,Sudeste,4911,541.393,58017,15879,2115,10421,27406
3136603,Nova União,MG,Sudeste,5739,172.131,107483,18939,8321,41008,31325
3136652,Juatuba,MG,Sudeste,27823,97.017,1436347,4005,564162,428000,168330
3136702,Juiz de Fora,MG,Sudeste,577532,1435.749,20281698,55014,4526246,10190643,2668123
3136801,Juramento,MG,Sudeste,4359,431.63,51591,10851,2069,12675,24297
3136900,Juruaia,MG,Sudeste,10795,220.353,274079,76533,46395,76462,53485
3136959,Juvenília,MG,Sudeste,5706,1064.692,65619,11593,2832,16409,32758
3137007,Ladainha,MG,Sudeste,18272,866.29,147335,24142,2443,35208,81763
3137106,Lagamar,MG,Sudeste,7588,1474.562,242478,117110,22148,54459,38500
3137205,Lagoa da Prata,MG,Sudeste,53236,439.984,1984774,57576,567331,842915,242784
3137304,Lagoa dos Patos,MG,Sudeste,4062,600.547,59595,18974,2120,12643,24366
3137403,Lagoa Dourada,MG,Sudeste,13115,476.693,345374,137383,12008,106472,69224
3137502,Lagoa Formosa,MG,Sudeste,18168,840.92,565539,218861,53377,162994,95526
3137536,Lagoa Grande,MG,Sudeste,9681,1236.301,292472,121019,13822,83845,49547
3137601,Lagoa Santa,MG,Sudeste,66744,229.409,2187875,4776,454769,1036079,343540
3137700,Lajinha,MG,Sudeste,19914,431.92,399767,80201,17151,168246,97149
3137809,Lambari,MG,Sudeste,20995,213.11,405229,44908,39245,185367,98512
3137908,Lamim,MG,Sudeste,3366,118.602,52121,8636,3217,16439,20931
3138005,Laranjal,MG,Sudeste,6856,204.882,95736,20736,6375,29118,35129
3138104,Lassance,MG,Sudeste,6494,3204.217,192531,103639,4217,34766,41281
3138203,Lavras,MG,Sudeste,105756,564.744,2941308,145241,447002,1474978,504552
3138302,Leandro Ferreira,MG,Sudeste,3222,352.005,55488,15934,3002,15008,19752
3138351,Leme do Prado,MG,Sudeste,4923,280.036,66185,11521,2766,19273,29588
3138401,Leopoldina,MG,Sudeste,52690,943.077,1112639,74611,82102,600661,241365
3138500,Liberdade,MG,Sudeste,4994,401.337,107623,35743,4997,35076,26323
3138609,Lima Duarte,MG,Sudeste,16749,848.564,339219,54052,33699,142559,80859
3138625,Limeira do Oeste,MG,Sudeste,7640,1317.153,462720,131396,136949,106584,49000
3138658,Lontra,MG,Sudeste,9766,258.925,93829,3420,3640,30226,52522
3138674,Luisburgo,MG,Sudeste,6249,145.418,132765,68198,4088,23564,33783
3138682,Luislândia,MG,Sudeste,6735,411.714,65469,6593,1823,19446,34905
3138708,Luminárias,MG,Sudeste,5431,500.143,149049,71845,8407,33554,30276
3138807,Luz,MG,Sudeste,18297,1171.659,657535,160850,55343,287865,91496
3138906,Machacalis,MG,Sudeste,7112,332.378,112414,14646,13374,38222,38231
3139003,Machado,MG,Sudeste,42682,585.958,1373896,201085,173113,611715,198167
3139102,Madre de Deus de Minas,MG,Sudeste,5119,492.909,301965,174758,28918,57712,28643
3139201,Malacacheta,MG,Sudeste,18556,727.886,235786,24647,23473,88459,84056
3139250,Mamonas,MG,Sudeste,6565,284.365,60080,4496,2084,16610,34454
3139300,Manga,MG,Sudeste,18051,1950.184,243336,37042,10546,88071,94188
3139409,Manhuaçu,MG,Sudeste,92074,628.318,3277778,176179,692273,1538206,429830
3139508,Manhumirim,MG,Sudeste,22894,182.9,563358,43008,13096,309526,113711
3139607,Mantena,MG,Sudeste,27651,685.208,476839,38392,25391,237065,140344
3139706,Maravilhas,MG,Sudeste,8113,261.604,233073,21318,78368,66636,38662
3139805,Mar de Espanha,MG,Sudeste,12985,371.6,227482,20708,37579,92993,57363
3139904,Maria da Fé,MG,Sudeste,14019,202.898,203119,19527,14410,83991,69049
3140001,Mariana,MG,Sudeste,61830,1194.208,7367033,18556,5066961,1648599,433645
3140100,Marilac,MG,Sudeste,4079,158.809,57772,11691,2171,16605,25002
3140159,Mário Campos,MG,Sudeste,15814,35.196,197957,15263,13907,82748,70994
3140209,Maripá de Minas,MG,Sudeste,3000,77.338,74902,12088,12780,24739,18996
3140308,Marliéria,MG,Sudeste,4030,545.813,60417,7318,2144,18002,30164
3140407,Marmelópolis,MG,Sudeste,2701,107.902,42790,9709,980,12957,17705
3140506,Martinho Campos,MG,Sudeste,13497,1058.418,474367,130382,71088,161285,67591
3140530,Martins Soares,MG,Sudeste,8640,113.268,215621,26413,55291,68355,41102
3140555,Mata Verde,MG,Sudeste,8700,227.539,91547,8019,11730,25855,42993
3140605,Materlândia,MG,Sudeste,4415,280.53,60526,16090,1853,15211,25335
3140704,Mateus Leme,MG,Sudeste,31631,301.383,1078989,32711,437425,352360,158621
3140803,Matias Barbosa,MG,Sudeste,14626,157.066,627997,4083,154225,254896,75121
3140852,Matias Cardoso,MG,Sudeste,11360,1940.598,158429,53957,6268,30458,60716
3140902,Matipó,MG,Sudeste,19098,266.99,425174,46004,20333,220387,81478
3141009,Mato Verde,MG,Sudeste,12367,472.245,157530,11282,8400,72004,57636
3141108,Matozinhos,MG,Sudeste,38469,252.453,1505458,13237,702602,413469,180216
3141207,Matutina,MG,Sudeste,3733,260.957,97184,33027,13102,22433,22889
3141306,Medeiros,MG,Sudeste,3861,946.437,247288,162645,9879,41692,25293
3141405,Medina,MG,Sudeste,20701,1435.903,252979,15763,28655,97836,96275
3141504,Mendes Pimentel,MG,Sudeste,6446,305.507,77407,9915,5727,25909,32094
3141603,Mercês,MG,Sudeste,10775,348.271,151705,18406,14047,58331,49174
3141702,Mesquita,MG,Sudeste,5489,274.938,59433,7585,1468,18416,29898
3141801,Minas Novas,MG,Sudeste,31509,1812.398,350038,88147,14162,98169,137529
3141900,Minduri,MG,Sudeste,3891,219.774,163760,74265,22672,35983,20988
3142007,Mirabela,MG,Sudeste,13651,723.278,162987,13889,7071,61806,68460
3142106,Miradouro,MG,Sudeste,10818,301.672,173968,38362,10752,60417,53351
3142205,Miraí,MG,Sudeste,15205,320.695,333953,13923,124376,101157,67707
3142254,Miravânia,MG,Sudeste,4939,602.128,46796,3916,1215,12222,28015
3142304,Moeda,MG,Sudeste,4948,155.112,76859,3906,4503,34856,26965
3142403,Moema,MG,Sudeste,7589,202.705,152626,21405,6486,71870,38432
3142502,Monjolos,MG,Sudeste,2184,650.911,46801,7521,12954,10030,15106
3142601,Monsenhor Paulo,MG,Sudeste,8764,216.54,228126,60774,42335,67535,40894
3142700,Montalvânia,MG,Sudeste,14621,1503.755,165406,19857,6467,60270,69904
3142809,Monte Alegre de Minas,MG,Sudeste,21349,2595.957,758376,375995,34809,204486,104223
3142908,Monte Azul,MG,Sudeste,20544,1001.296,256072,20745,10954,109338,100018
3143005,Monte Belo,MG,Sudeste,13139,421.283,366218,81144,42783,137062,64272
3143104,Monte Carmelo,MG,Sudeste,48049,1343.035,1559202,392909,88507,679458,241887
3143153,Monte Formoso,MG,Sudeste,4939,385.553,44093,4634,807,10200,27233
3143203,Monte Santo de Minas,MG,Sudeste,21504,594.632,483172,115704,33125,193144,108282
3143302,Montes Claros,MG,Sudeste,417478,3589.811,10799486,156031,1961021,5465743,1879776
3143401,Monte Sião,MG,Sudeste,24247,291.594,605892,41812,94851,271751,127708
3143450,Montezuma,MG,Sudeste,8379,1130.419,91046,21063,2487,21333,43893
3143500,Morada Nova de Minas,MG,Sudeste,8955,2084.275,541502,334820,28917,99991,57055
3143609,Morro da Garça,MG,Sudeste,2413,414.772,51052,19694,1424,9345,19158
3143708,Morro do Pilar,MG,Sudeste,3126,477.548,44097,6471,1213,13400,21299
3143807,Munhoz,MG,Sudeste,5960,191.564,128215,18440,19076,48514,31278
3143906,Muriaé,MG,Sudeste,109997,841.693,2654177,59852,241881,1530224,571495
3144003,Mutum,MG,Sudeste,26945,1250.824,508860,118792,67878,159846,123096
3144102,Muzambinho,MG,Sudeste,20522,409.948,535415,77613,76688,230878,101259
3144201,Nacip Raydan,MG,Sudeste,3221,233.493,37373,6570,1067,9206,19616
3144300,Nanuque,MG,Sudeste,40583,1518.166,808450,45108,127499,381592,169712
3144359,Naque,MG,Sudeste,7104,127.173,90147,4458,4223,38486,37133
3144375,Natalândia,MG,Sudeste,3306,468.66,75163,16416,2941,28588,22652
3144409,Natércia,MG,Sudeste,4727,188.719,115392,37920,6449,36626,25526
3144508,Nazareno,MG,Sudeste,8710,341.453,668804,69390,405186,125936,46360
3144607,Nepomuceno,MG,Sudeste,26882,582.553,618031,195586,23526,226262,128714
3144656,Ninheira,MG,Sudeste,10355,1108.255,126349,40081,5047,25431,50474
3144672,Nova Belém,MG,Sudeste,3067,146.775,83434,43469,2501,14950,20853
3144706,Nova Era,MG,Sudeste,17524,361.926,432758,15748,105610,177338,92036
3144805,Nova Lima,MG,Sudeste,97378,429.313,21040766,3335,13942745,5223938,736535
3144904,Nova Módica,MG,Sudeste,3548,375.973,58649,12501,3708,16027,24228
3145000,Nova Ponte,MG,Sudeste,16046,1111.011,1115949,372826,350468,242593,94799
3145059,Nova Porteirinha,MG,Sudeste,7493,120.943,116346,24828,9191,37232,40308
3145109,Nova Resende,MG,Sudeste,16937,390.152,385622,144473,19022,122376,76454
3145208,Nova Serrana,MG,Sudeste,108241,282.472,2634272,16002,739959,1075886,527911
3145307,Novo Cruzeiro,MG,Sudeste,31339,1702.981,330390,33813,15565,121564,135824
3145356,Novo Oriente de Minas,MG,Sudeste,10800,755.151,121560,20028,7018,36343,52181
3145372,Novorizonte,MG,Sudeste,5348,271.61,70395,2932,11901,17508,30316
3145406,Olaria,MG,Sudeste,1694,178.242,31904,5695,809,9215,15369
3145455,Olhos-d'Água,MG,Sudeste,6243,2092.078,211917,139219,6941,23320,36432
3145505,Olímpio Noronha,MG,Sudeste,2829,54.633,43924,9462,1187,13249,18130
3145604,Oliveira,MG,Sudeste,41987,897.294,1108063,121511,189984,506133,187460
3145703,Oliveira Fortes,MG,Sudeste,2128,111.13,40519,14660,1324,8665,14773
3145802,Onça de Pitangui,MG,Sudeste,3155,246.976,64913,27543,3809,12313,19258
3145851,Oratórios,MG,Sudeste,4671,89.068,70841,9565,7923,21184,28560
3145877,Orizânia,MG,Sudeste,8138,121.8,122068,34136,4566,33604,42764
3145901,Ouro Branco,MG,Sudeste,40220,258.726,5276139,9792,2937281,919776,227412
3146008,Ouro Fino,MG,Sudeste,33938,533.714,934049,58973,156241,434953,152584
3146107,Ouro Preto,MG,Sudeste,74824,1245.865,9518797,30549,6362933,2260337,462531
3146206,Ouro Verde de Minas,MG,Sudeste,5895,175.482,67792,12765,2758,18792,31351
3146255,Padre Carvalho,MG,Sudeste,6466,446.275,58183,1182,1600,19492,32660
3146305,Padre Paraíso,MG,Sudeste,20346,544.375,213888,7324,13429,86283,94612
3146404,Paineiras,MG,Sudeste,4440,637.309,82804,25695,2601,24843,25079
3146503,Pains,MG,Sudeste,8308,421.862,531120,43263,267710,110491,50068
3146552,Pai Pedro,MG,Sudeste,6098,839.805,58642,10512,2030,11313,33209
3146602,Paiva,MG,Sudeste,1517,58.419,27292,4677,1239,7634,12756
3146701,Palma,MG,Sudeste,6606,316.476,103636,21199,4113,38492,33646
3146750,Palmópolis,MG,Sudeste,5196,433.154,63837,8498,3470,19684,30001
3146909,Papagaios,MG,Sudeste,15922,553.577,374384,36206,105391,125697,74346
3147006,Paracatu,MG,Sudeste,94539,8231.029,7198751,1133352,3309471,1867899,526011
3147105,Pará de Minas,MG,Sudeste,95616,551.247,4024574,128982,1134017,1660638,463939
3147204,Paraguaçu,MG,Sudeste,21693,424.296,650844,137445,123431,229204,97964
3147303,Paraisópolis,MG,Sudeste,21353,331.238,592506,18500,140136,222964,101608
3147402,Paraopeba,MG,Sudeste,24854,625.623,918655,47061,149840,522545,121829
3147501,Passabém,MG,Sudeste,1619,94.183,23588,3014,824,6255,12628
3147600,Passa Quatro,MG,Sudeste,16439,277.221,471565,97796,87476,162540,77910
3147709,Passa Tempo,MG,Sudeste,8031,429.172,481059,28793,249889,102714,42257
3147808,Passa Vinte,MG,Sudeste,2024,246.565,42075,10588,1226,12081,16751
3147907,Passos,MG,Sudeste,115970,1338.07,3023766,310026,304921,1580294,522616
3147956,Patis,MG,Sudeste,6031,444.196,55025,5499,1556,13465,32931
3148004,Patos de Minas,MG,Sudeste,154641,3190.456,6146247,671617,1012131,2997021,776245
3148103,Patrocínio,MG,Sudeste,92116,2874.344,3679638,884670,392164,1565882,467665
3148202,Patrocínio do Muriaé,MG,Sudeste,5744,108.246,116017,6522,20882,44408,32067
3148301,Paula Cândido,MG,Sudeste,9597,268.321,136790,35607,5134,43711,44273
3148400,Paulistas,MG,Sudeste,4794,220.564,67346,16198,5630,17196,24866
3148509,Pavão,MG,Sudeste,8390,601.19,93054,18872,2878,26835,40846
3148608,Peçanha,MG,Sudeste,17534,996.646,270118,81989,6133,83270,86361
3148707,Pedra Azul,MG,Sudeste,24333,1594.651,401335,14187,108937,136675,121361
3148756,Pedra Bonita,MG,Sudeste,7157,173.928,96488,32599,2757,19840,38674
3148806,Pedra do Anta,MG,Sudeste,2960,173.168,57703,12269,6685,14196,22344
3148905,Pedra do Indaiá,MG,Sudeste,3977,347.92,116112,35466,19331,27163,24222
3149002,Pedra Dourada,MG,Sudeste,2559,69.99,42273,8649,1280,11845,19213
3149101,Pedralva,MG,Sudeste,11098,217.989,182673,52016,8713,61049,52563
3149150,Pedras de Maria da Cruz,MG,Sudeste,12313,1525.648,109624,17602,3271,26138,58815
3149200,Pedrinópolis,MG,Sudeste,3651,357.891,204095,92550,6369,59968,27323
3149309,Pedro Leopoldo,MG,Sudeste,65149,292.831,1938134,12335,681070,684519,321038
3149408,Pedro Teixeira,MG,Sudeste,1804,112.959,30259,6932,750,7495,14190
3149507,Pequeri,MG,Sudeste,3340,90.833,62510,4283,14610,17037,22485
3149606,Pequi,MG,Sudeste,4457,203.991,85500,29328,4739,23165,23815
3149705,Perdigão,MG,Sudeste,11994,249.322,234680,14890,63796,74534,60012
3149804,Perdizes,MG,Sudeste,16469,2451.112,1629149,864212,219556,320164,92423
3149903,Perdões,MG,Sudeste,21577,270.657,626987,59683,150755,255309,99827
3149952,Periquito,MG,Sudeste,6738,228.907,111677,9511,9346,43917,38406
3150000,Pescador,MG,Sudeste,4261,317.463,47075,6929,978,14044,23825
3150109,Piau,MG,Sudeste,2719,192.196,92645,14863,42137,14180,18921
3150158,Piedade de Caratinga,MG,Sudeste,8832,109.345,140805,39253,6917,42762,44276
3150208,Piedade de Ponte Nova,MG,Sudeste,4141,83.733,62725,11912,2138,19940,25371
3150307,Piedade do Rio Grande,MG,Sudeste,4436,322.814,110390,43675,8529,29214,24102
3150406,Piedade dos Gerais,MG,Sudeste,5034,259.638,89789,23567,10096,24224,26383
3150505,Pimenta,MG,Sudeste,8715,414.969,281707,86455,6781,109154,46051
3150539,Pingo-d'Água,MG,Sudeste,5029,66.57,52693,2499,2809,17345,28085
3150570,Pintópolis,MG,Sudeste,7540,1228.736,71109,10491,2328,18792,37032
3150604,Piracema,MG,Sudeste,6386,280.335,303140,26165,160905,72573,34737
3150703,Pirajuba,MG,Sudeste,6491,337.98,403702,104949,106764,105766,38557
3150802,Piranga,MG,Sudeste,17641,658.812,200152,35574,8101,68417,78643
3150901,Piranguçu,MG,Sudeste,5504,203.619,78363,9423,12796,23091,28011
3151008,Piranguinho,MG,Sudeste,8683,124.803,136133,13968,15520,55811,40655
3151107,Pirapetinga,MG,Sudeste,10791,190.681,633595,10550,286585,152232,58971
3151206,Pirapora,MG,Sudeste,56845,549.514,2871585,63679,1202635,775508,288030
3151305,Piraúba,MG,Sudeste,10732,144.289,200321,22042,33464,75153,52590
3151404,Pitangui,MG,Sudeste,28433,569.636,741273,88240,131345,339473,123009
3151503,Piumhi,MG,Sudeste,35137,902.468,1280617,296353,125503,548769,176698
3151602,Planura,MG,Sudeste,12445,317.52,574230,123719,273509,92230,70113
3151701,Poço Fundo,MG,Sudeste,16900,474.244,403832,106018,33728,154693,74364
3151800,Poços de Caldas,MG,Sudeste,169838,546.958,8526942,78108,2045872,3824797,1073208
3151909,Pocrane,MG,Sudeste,8288,691.066,121701,32372,2762,39027,39306
3152006,Pompéu,MG,Sudeste,32248,2551.074,1170319,266488,200157,428996,157214
3152105,Ponte Nova,MG,Sudeste,60003,470.643,2142078,41428,446309,1036390,306539
3152131,Ponto Chique,MG,Sudeste,4305,602.799,52084,6198,3149,14456,26264
3152170,Ponto dos Volantes,MG,Sudeste,12235,1212.413,122520,9882,4674,40364,60478
3152204,Porteirinha,MG,Sudeste,37823,1749.683,526973,94114,34201,190441,173947
3152303,Porto Firme,MG,Sudeste,11414,284.777,130226,24225,10997,37687,50896
3152402,Poté,MG,Sudeste,16675,625.111,168767,18692,13363,55498,72680
3152501,Pouso Alegre,MG,Sudeste,154293,542.797,10718150,109543,2434995,5153859,807222
3152600,Pouso Alto,MG,Sudeste,5862,263.034,277395,91199,42036,78791,34041
3152709,Prados,MG,Sudeste,9128,264.115,229055,44643,61142,64476,41840
3152808,Prata,MG,Sudeste,28173,4847.544,1292807,416406,168166,440463,147211
3152907,Pratápolis,MG,Sudeste,8530,215.516,228619,59912,42672,70324,44749
3153004,Pratinha,MG,Sudeste,3658,622.478,154718,91852,6052,27036,22459
3153103,Presidente Bernardes,MG,Sudeste,5315,236.798,67749,16730,2959,18007,27628
3153202,Presidente Juscelino,MG,Sudeste,3572,695.882,49104,12286,2012,10270,22218
3153301,Presidente Kubitschek,MG,Sudeste,3000,189.235,36193,2048,1008,10361,21608
3153400,Presidente Olegário,MG,Sudeste,19680,3503.848,731425,382699,30405,178404,103855
3153509,Alto Jequitibá,MG,Sudeste,8286,152.272,125573,33627,6016,39857,39277
3153608,Prudente de Morais,MG,Sudeste,10931,124.189,203096,3365,50818,70161,51889
3153707,Quartel Geral,MG,Sudeste,3603,556.436,77606,30618,2701,18085,22616
3153806,Queluzito,MG,Sudeste,1948,153.56,40046,13224,1025,9454,15173
3153905,Raposos,MG,Sudeste,16501,72.228,193684,326,43354,64536,75337
3154002,Raul Soares,MG,Sudeste,23663,763.364,423330,93729,26842,161703,114701
3154101,Recreio,MG,Sudeste,10522,234.296,123247,12693,2614,47093,54351
3154150,Reduto,MG,Sudeste,7247,151.859,121182,30322,8841,39041,37101
3154200,Resende Costa,MG,Sudeste,11578,618.312,207473,48273,18123,76477,51803
3154309,Resplendor,MG,Sudeste,17396,1081.796,277790,27868,16686,124566,90895
3154408,Ressaquinha,MG,Sudeste,4826,183.062,372866,31409,160671,95180,32512
3154457,Riachinho,MG,Sudeste,8132,1719.266,157242,66589,4471,40149,40535
3154507,Riacho dos Machados,MG,Sudeste,9471,1315.54,532552,47609,322182,84270,53553
3154606,Ribeirão das Neves,MG,Sudeste,341415,155.105,5180189,4918,647330,2325896,1460099
3154705,Ribeirão Vermelho,MG,Sudeste,4061,49.251,105346,9974,6150,55582,23885
3154804,Rio Acima,MG,Sudeste,10524,228.394,472402,772,270310,119147,70855
3154903,Rio Casca,MG,Sudeste,13384,384.381,237324,32761,11512,106750,70246
3155009,Rio Doce,MG,Sudeste,2630,112.094,51851,4417,7240,12927,21956
3155108,Rio do Prado,MG,Sudeste,5117,479.815,52654,6249,896,16136,27177
3155207,Rio Espera,MG,Sudeste,5332,238.602,59583,13514,1647,16405,26055
